,movieId,title,genres,budget,revenue,runtime,release_date,vote_average_tmdb,vote_count_tmdb,mean_rating,num_votes,std_rating,all_tags,primary_genre,tsne_1,tsne_2
5384,8974,"SpongeBob SquarePants Movie, The (2004)",Adventure|Animation|Children|Comedy,30000000.0,141067890.0,87.0,2004-11-19,7.068,3112.0,3.0,2.0,1.4142135623730951,,Adventure,20.117298,-17.489511
5385,8977,Alexander (2004),Action|Adventure|Drama|War,155000000.0,167298192.0,170.0,2004-11-21,5.951,3443.0,2.2,10.0,0.9775252199076786,,Action,69.23095,-29.99135
5386,8978,Christmas with the Kranks (2004),Children|Comedy,60000000.0,0.0,99.0,2004-11-24,6.16,1280.0,2.5,2.0,0.0,,Children,-38.70365,-16.915405
5387,8979,Guerrilla: The Taking of Patty Hearst (2004),Documentary,0.0,0.0,89.0,2004-11-26,6.273,11.0,4.0,1.0,,Hearst,Documentary,-47.10501,64.69772
5388,8981,Closer (2004),Drama|Romance,27000000.0,115505027.0,94.0,2004-12-03,6.831,3668.0,3.71875,16.0,0.7295832143536928,,Drama,37.284557,-13.496796
5389,8982,I Am David (2003),Drama,0.0,0.0,90.0,2003-12-03,6.8,104.0,3.0,3.0,0.0,,Drama,-66.31335,-12.534205
5390,8983,House of Flying Daggers (Shi mian mai fu) (2004),Action|Drama|Romance,15000000.0,92863945.0,119.0,2004-08-03,7.266,1749.0,3.52,25.0,0.6370504951205466,martial arts,Action,39.513577,13.902975
5391,8984,Ocean's Twelve (2004),Action|Comedy|Crime|Thriller,110000000.0,362744280.0,125.0,2004-12-09,6.565,7724.0,3.2906976744186047,43.0,1.0306756807085278,,Action,74.28521,-18.595022
5392,8985,Blade: Trinity (2004),Action|Fantasy|Horror|Thriller,65000000.0,128905366.0,106.0,2004-12-08,5.861,4205.0,2.857142857142857,14.0,1.0456608405245906,,Action,50.676933,-31.980549
5393,8987,Bush's Brain (2004),Documentary,0.0,0.0,80.0,2004-03-13,6.9,12.0,3.0,1.0,,,Documentary,-68.538795,-16.272108
5394,8989,Damn Yankees! (1958),Comedy|Musical,0.0,0.0,111.0,1958-09-26,6.4,41.0,3.5,1.0,,,Comedy,-64.463104,24.458162
5395,8998,That's Entertainment (1974),Documentary,3200000.0,19100000.0,135.0,1974-06-21,7.4,65.0,4.0,1.0,,In Netflix queue,Documentary,-19.299604,52.88985
5396,9004,D.A.R.Y.L. (1985),Adventure|Children|Sci-Fi,10000000.0,7840873.0,100.0,1985-06-14,6.411,352.0,2.0,1.0,,,Adventure,-39.081238,-41.243538
5397,9005,Fire in the Sky (1993),Drama|Mystery|Sci-Fi,15000000.0,19885552.0,109.0,1993-03-12,6.642,664.0,2.0,2.0,0.0,,Drama,-38.163906,-39.83419
5398,9008,"Invisible Man Returns, The (1940)",Horror|Sci-Fi,281743.0,0.0,81.0,1940-01-12,6.268,136.0,2.5,1.0,,,Horror,-63.801533,-28.544125
5399,9010,Love Me If You Dare (Jeux d'enfants) (2003),Drama|Romance,0.0,8561371.0,93.0,2003-09-17,7.236,1856.0,4.1,5.0,1.0246950765959597,cruel characters,Drama,3.7729692,22.572884
5400,9018,Control Room (2004),Documentary|War,0.0,2586511.0,84.0,2004-01-15,7.364,59.0,4.333333333333333,3.0,0.5773502691896257,journalism,Documentary,-0.907986,34.43932
5401,25746,"Hunchback of Notre Dame, The (1923)",Drama|Horror,1250000.0,0.0,113.0,1923-09-06,6.515,131.0,3.0,1.0,,,Drama,-59.55013,-2.519585
5402,25750,Sherlock Jr. (1924),Comedy|Fantasy|Romance,0.0,0.0,45.0,1924-04-17,8.043,1128.0,3.0,2.0,1.4142135623730951,,Comedy,3.337436,9.055947
5403,25752,"Freshman, The (1925)",Comedy,0.0,0.0,76.0,1925-09-20,7.0,124.0,4.0,1.0,,,Comedy,-36.05939,77.198586
5404,25753,Greed (1924),Drama,665603.0,274827.0,100.0,1924-12-04,7.3,196.0,4.0,1.0,,gold,Drama,-25.82594,67.96658
5405,25757,"Jazz Singer, The (1927)",Drama|Musical|Romance,422000.0,2600000.0,89.0,1927-10-06,6.108,245.0,4.0,1.0,,,Drama,-48.301987,63.04099
5406,25769,"Steamboat Bill, Jr. (1928)",Comedy|Romance,0.0,0.0,70.0,1928-05-09,7.602,381.0,4.5,1.0,,,Comedy,3.8329864,60.18026
5407,25771,"Andalusian Dog, An (Chien andalou, Un) (1929)",Fantasy,124797.0,0.0,16.0,1929-06-05,7.395,1382.0,4.5,4.0,0.5773502691896257,mindfuck surreal surrealism,Fantasy,-29.038046,21.535704
5408,25773,Little Caesar (1931),Crime|Drama,281000.0,752000.0,79.0,1931-01-25,6.851,290.0,4.0,1.0,,,Crime,-36.632317,76.42683
5409,25782,Boudu Saved From Drowning (Boudu sauvé des eaux) (1932),Comedy,0.0,0.0,93.0,1932-11-11,6.973,146.0,0.5,1.0,,,Comedy,-29.03716,-79.78688
5410,25788,Scarface (1932),Crime|Drama,800000.0,600000.0,93.0,1932-04-09,7.423,664.0,3.75,2.0,0.3535533905932738,,Crime,-14.985771,20.598114
5411,25795,Dinner at Eight (1933),Comedy|Drama|Romance,435000.0,2156000.0,113.0,1933-12-22,6.7,122.0,3.5,1.0,,,Comedy,-61.54142,27.72558
5412,25797,Gold Diggers of 1933 (1933),Musical,433000.0,3200000.0,97.0,1933-05-27,7.185,168.0,3.5,1.0,,,Musical,-67.086365,35.805027
5413,25805,"Atalante, L' (1934)",Comedy|Drama|Romance,0.0,0.0,89.0,1934-04-24,7.488,457.0,4.5,1.0,,,Comedy,-3.1691983,96.293655
5414,25825,Fury (1936),Drama|Film-Noir,604000.0,1300000.0,92.0,1936-06-05,7.4,248.0,3.375,4.0,1.9311050377094114,revenge,Drama,31.212772,-58.563343
5415,25826,Libeled Lady (1936),Comedy|Romance,0.0,0.0,98.0,1936-10-09,7.275,129.0,3.5,1.0,,,Comedy,-66.26492,36.423027
5416,25827,Mr. Deeds Goes to Town (1936),Comedy|Romance,0.0,0.0,111.0,1936-04-09,7.551,396.0,3.5,2.0,0.0,,Comedy,-59.6515,35.51849
5417,25833,Camille (1936),Drama|Romance,0.0,0.0,109.0,1936-12-26,6.938,144.0,4.0,1.0,,,Drama,-28.719625,58.49946
5418,25834,Captains Courageous (1937),Adventure|Drama,1645000.0,0.0,115.0,1937-06-25,7.444,180.0,4.0,1.0,,,Adventure,-20.464561,61.741405
5419,25841,Stage Door (1937),Drama,952000.0,1762000.0,92.0,1937-10-08,7.035,130.0,4.166666666666667,3.0,0.2886751345948129,show business,Drama,-1.1792716,43.70162
5420,25850,Holiday (1938),Comedy|Drama|Romance,0.0,0.0,92.0,1938-05-26,7.295,281.0,3.0,3.0,2.179449471770337,,Comedy,30.634195,-59.94196
5421,25855,"Roaring Twenties, The (1939)",Crime|Drama|Thriller,0.0,0.0,106.0,1939-10-28,7.521,259.0,,,,In Netflix queue,Crime,-31.0912,-80.03034
5422,25856,Wuthering Heights (1939),Drama|Romance,0.0,0.0,104.0,1939-04-07,7.174,302.0,3.25,2.0,0.3535533905932738,,Drama,-29.16436,-1.6653941
5423,25865,"Letter, The (1940)",Drama|Film-Noir,0.0,0.0,95.0,1940-11-21,7.27,239.0,4.0,1.0,,In Netflix queue,Drama,-29.198185,71.623695
5424,25870,Here Comes Mr. Jordan (1941),Comedy|Fantasy|Romance,0.0,0.0,94.0,1941-08-07,6.975,120.0,3.5,1.0,,,Comedy,-69.23523,33.356766
5425,25886,Random Harvest (1942),Drama|Romance,1210000.0,8147000.0,125.0,1942-12-17,7.3,113.0,4.0,2.0,0.7071067811865476,made me cry,Drama,23.221619,32.292885
5426,25887,Tales of Manhattan (1942),Comedy|Drama,0.0,0.0,118.0,1942-08-05,6.314,35.0,5.0,1.0,,,Comedy,9.7573,77.17868
5427,25898,Day of Wrath (Vredens dag) (1943),Drama,0.0,0.0,97.0,1943-11-13,7.949,246.0,4.0,2.0,0.0,,Drama,-23.429377,73.77192
5428,25905,"Miracle of Morgan's Creek, The (1944)",Comedy|Romance,0.0,0.0,98.0,1944-09-18,6.799,122.0,3.5,1.0,,,Comedy,-68.851906,31.091425
5429,25906,Mr. Skeffington (1944),Drama|Romance,0.0,0.0,145.0,1944-05-25,6.758,66.0,5.0,1.0,,,Drama,17.554228,78.379814
5430,25923,Great Expectations (1946),Drama,400000.0,420000.0,118.0,1946-12-26,7.294,366.0,3.5,1.0,,,Drama,-57.721367,31.812494
5431,25927,"Stranger, The (1946)",Drama|Film-Noir|Thriller,1034000.0,3220000.0,95.0,1946-06-02,7.219,621.0,3.0,1.0,,,Drama,-62.76545,-14.286164
5432,25937,Easter Parade (1948),Musical|Romance,0.0,0.0,107.0,1948-07-08,7.003,150.0,3.3333333333333335,3.0,0.28867513459481287,,Musical,-28.964281,-2.3400655
5433,25940,"Lady from Shanghai, The (1947)",Drama|Film-Noir|Mystery,2300000.0,1564609.0,87.0,1947-12-24,7.343,709.0,3.5,1.0,,mirrors,Drama,-71.414444,38.334667
5434,25946,"Three Musketeers, The (1948)",Action|Adventure|Drama|Romance,4474000.0,8412000.0,125.0,1948-10-20,6.7,156.0,3.5,1.0,,,Action,-56.722305,27.60032
5435,25947,Unfaithfully Yours (1948),Comedy,0.0,0.0,105.0,1948-12-10,7.211,123.0,5.0,1.0,,,Comedy,12.229428,72.60171
5436,25952,"Letter to Three Wives, A (1949)",Comedy|Drama,0.0,5400000.0,103.0,1949-01-20,7.2,169.0,4.0,1.0,,In Netflix queue,Comedy,-25.879904,66.22373
5437,25959,Annie Get Your Gun (1950),Comedy|Musical|Romance|Western,3768785.0,8000000.0,107.0,1950-05-17,6.7,82.0,2.5,1.0,,,Comedy,-55.043667,-28.058565
5438,25962,King Solomon's Mines (1950),Action|Adventure|Romance,2300000.0,15057465.0,103.0,1950-11-09,6.5,125.0,3.0,1.0,,,Action,-64.20151,-5.468136
5439,25963,"Young and the Damned, The (Olvidados, Los) (1950)",Crime|Drama,0.0,0.0,82.0,1950-12-09,8.03,521.0,4.0,1.0,,,Crime,-25.759642,76.46506
5440,25996,"Star Is Born, A (1954)",Drama|Musical,5019770.0,12000000.0,182.0,1954-10-01,7.143,325.0,3.5,1.0,,,Drama,29.545036,54.211777
5441,25999,The Wild One (1953),Drama,0.0,0.0,79.0,1953-12-30,6.56,319.0,3.5,1.0,,,Drama,-77.91798,30.938995
5442,26002,Confidential Report (1955),Crime|Drama|Mystery|Thriller,0.0,0.0,93.0,1955-06-27,6.85,187.0,3.5,1.0,,,Crime,-70.49316,32.191654
5443,26003,Night and Fog (Nuit et brouillard) (1955),Crime|Documentary|War,0.0,0.0,33.0,1956-01-29,8.237,544.0,4.5,1.0,,,Crime,-31.596338,27.072197
5444,26038,Teacher's Pet (1958),Comedy|Romance,0.0,0.0,120.0,1958-04-01,6.808,99.0,4.0,1.0,,,Comedy,-26.80615,54.00451
5445,26048,"Human Condition II, The (Ningen no joken II) (1959)",Drama|War,0.0,0.0,178.0,1959-11-20,8.2,212.0,4.5,1.0,,,Drama,29.718351,52.087196
5446,26052,Pickpocket (1959),Crime|Drama,0.0,0.0,80.0,1959-12-16,7.271,550.0,2.75,2.0,1.7677669529663689,,Crime,30.466211,-62.567245
5447,26059,When a Woman Ascends the Stairs (Onna ga kaidan wo agaru toki) (1960),Drama,0.0,0.0,111.0,1960-01-15,7.959,123.0,4.5,1.0,,,Drama,3.8052628,93.743935
5448,26073,"Human Condition III, The (Ningen no joken III) (1961)",Drama|War,0.0,0.0,190.0,1961-01-28,8.4,203.0,5.0,1.0,,,Drama,30.298014,51.90064
5449,26078,Advise and Consent (1962),Drama,0.0,2000000.0,139.0,1962-06-06,7.139,115.0,5.0,1.0,,,Drama,17.337852,77.68899
5450,26082,Harakiri (Seppuku) (1962),Drama,0.0,0.0,135.0,1962-09-15,8.4,1159.0,4.5,3.0,0.5,,Drama,17.949112,40.177113
5451,26084,"Music Man, The (1962)",Children|Comedy|Musical|Romance,4240000.0,15000000.0,151.0,1962-06-19,7.1,189.0,3.9,5.0,0.651920240520265,,Children,28.888586,42.76407
5452,26085,Mutiny on the Bounty (1962),Adventure|Drama|Romance,19000000.0,13680000.0,168.0,1962-11-08,7.037,338.0,,,,Not available from Netflix,Adventure,-30.247889,-74.89131
5453,26095,"Carabineers, The (Carabiniers, Les) (1963)",Comedy|Drama|War,0.0,0.0,76.0,1963-05-31,6.504,91.0,0.5,1.0,,,Comedy,-25.937712,-81.670044
5454,26116,"Hush... Hush, Sweet Charlotte (1964)",Horror|Thriller,2200000.0,4000000.0,133.0,1964-12-16,7.291,280.0,4.5,2.0,0.7071067811865476,,Horror,21.563744,35.999454
5455,26122,Onibaba (1964),Drama|Horror|War,0.0,0.0,103.0,1964-11-21,7.7,461.0,4.5,1.0,,,Drama,2.2644222,94.34377
5456,26124,Robinson Crusoe on Mars (1964),Sci-Fi,1200000.0,0.0,109.0,1964-06-01,6.278,151.0,2.0,1.0,,,Sci-Fi,-36.50258,-41.33618
5457,26131,"Battle of Algiers, The (La battaglia di Algeri) (1966)",Drama|War,800000.0,964028.0,121.0,1966-09-08,7.881,859.0,4.3,5.0,0.7582875444051551,In Netflix queue,Drama,18.257616,37.20537
5458,26133,"Charlie Brown Christmas, A (1965)",Animation|Children|Comedy,96000.0,0.0,25.0,1965-12-09,7.7,757.0,4.0,6.0,0.8944271909999159,,Animation,-28.10472,19.771257
5459,26142,Major Dundee (1965),Adventure|War|Western,3800000.0,14873.0,124.0,1965-03-15,6.659,170.0,2.0,1.0,,,Adventure,-36.42968,-38.43181
5460,26147,"Thousand Clowns, A (1965)",Comedy|Drama|Romance,0.0,0.0,118.0,1965-12-13,7.067,30.0,5.0,1.0,,,Comedy,13.723692,75.62034
5461,26150,Andrei Rublev (Andrey Rublyov) (1969),Drama|War,0.0,24173.0,150.0,1966-12-16,7.963,918.0,4.5,1.0,,,Drama,20.493628,76.865456
5462,26151,Au Hasard Balthazar (1966),Crime|Drama,0.0,39388.0,96.0,1966-05-25,7.522,494.0,3.5,2.0,0.0,donkey,Crime,-68.15289,38.970325
5463,26152,Batman (1966),Action|Adventure|Comedy,1377800.0,3900000.0,105.0,1966-07-30,6.408,1020.0,3.0,5.0,0.35355339059327373,,Action,-25.212425,-5.3922825
5464,26158,Closely Watched Trains (Ostre sledované vlaky) (1966),Comedy|Drama|War,0.0,0.0,92.0,1966-11-18,7.195,259.0,4.0,1.0,,,Comedy,-30.508419,72.402115
5465,26159,Tokyo Drifter (Tôkyô nagaremono) (1966),Action|Crime|Drama,0.0,0.0,82.0,1966-04-10,7.084,202.0,3.75,2.0,0.3535533905932738,,Action,-15.860838,17.748457
5466,26169,Branded to Kill (Koroshi no rakuin) (1967),Action|Crime|Drama,0.0,0.0,91.0,1967-06-15,7.194,248.0,5.0,1.0,,,Action,10.185668,69.300644
5467,26171,Play Time (a.k.a. Playtime) (1967),Comedy,0.0,0.0,126.0,1967-12-13,7.721,636.0,3.1666666666666665,3.0,2.3629078131263044,,Comedy,32.465477,-59.714424
5468,26172,Point Blank (1967),Action|Crime|Drama|Thriller,2500000.0,3200000.0,91.0,1967-08-30,7.0,416.0,3.0,2.0,0.0,,Action,-64.90761,-14.447641
5469,26176,Titicut Follies (1967),Documentary|Drama,0.0,0.0,84.0,1967-10-03,7.234,139.0,2.5,1.0,,,Documentary,-60.77176,-24.999472
5470,26183,Asterix and Cleopatra (Astérix et Cléopâtre) (1968),Action|Adventure|Animation|Children|Comedy,0.0,1090041.0,72.0,1968-12-19,6.936,1009.0,4.25,2.0,1.0606601717798212,,Action,-1.396313,13.302044
5471,26184,"Diamond Arm, The (Brilliantovaya ruka) (1968)",Action|Adventure|Comedy|Crime|Thriller,0.0,2258.0,94.0,1969-05-23,7.765,315.0,3.5,2.0,1.4142135623730951,,Action,16.169603,3.6355693
5472,26195,Sympathy for the Devil (1968),Documentary|Musical,500000.0,0.0,101.0,1968-12-01,6.262,61.0,3.0,1.0,,,Documentary,-67.96961,-3.5724962
5473,26198,"Yours, Mine and Ours (1968)",Children|Comedy,0.0,0.0,111.0,1968-04-24,6.9,149.0,2.75,2.0,0.3535533905932738,,Children,-25.86305,-17.566753
5474,26225,"Claire's Knee (Genou de Claire, Le) (1970)",Comedy|Romance,0.0,0.0,105.0,1970-12-11,7.278,286.0,4.5,1.0,,,Comedy,1.0191183,92.69928
5475,26231,Performance (1970),Crime|Drama|Thriller,900500.0,0.0,101.0,1970-08-03,6.7,194.0,4.0,1.0,,,Crime,-34.185646,61.550076
5476,26236,"White Sun of the Desert, The (Beloe solntse pustyni) (1970)",Action|Adventure|Comedy|Drama|Romance|War,0.0,0.0,83.0,1969-12-14,7.219,160.0,4.0,1.0,,,Action,-33.27491,76.0084
5477,26237,Zabriskie Point (1970),Drama|Romance,7000000.0,1000000.0,105.0,1970-03-26,7.016,429.0,4.0,1.0,,,Drama,-29.16616,62.955284
5478,26242,Duel (1971),Action|Mystery|Thriller,450000.0,2544.0,86.0,1971-11-13,7.419,2009.0,3.2,5.0,0.273861278752583,In Netflix queue,Action,-30.11541,2.1507761
5479,26249,They Call Me Trinity (1971),Comedy|Western,0.0,0.0,114.0,1970-12-22,7.553,1407.0,3.75,2.0,1.7677669529663689,,Comedy,32.88269,-57.232178
5480,26258,"Topo, El (1970)",Fantasy|Western,400000.0,0.0,125.0,1970-12-18,7.058,648.0,3.9,5.0,1.2449899597988732,,Fantasy,28.767845,26.635057
5481,26265,Dr. Phibes Rises Again (1972),Adventure|Comedy|Horror|Romance,75000.0,0.0,89.0,1972-07-01,6.299,152.0,4.5,1.0,,,Adventure,-7.974696,85.46215
5482,26283,Charley Varrick (1973),Crime|Drama|Thriller,0.0,0.0,111.0,1973-09-19,7.343,270.0,3.0,1.0,,,Crime,-55.43066,-8.497152
5483,26285,Dark Star (1974),Comedy|Sci-Fi|Thriller,60000.0,0.0,85.0,1974-03-30,5.969,623.0,2.5,1.0,,,Comedy,-63.719627,-34.191597
5484,26303,Sisters (1973),Horror|Thriller,500000.0,1000000.0,93.0,1973-03-26,6.695,430.0,4.0,1.0,,,Horror,-39.42853,68.714905
5485,26308,Turkish Delight (Turks fruit) (1973),Drama|Romance,250000.0,0.0,104.0,1973-02-22,6.815,203.0,4.0,1.0,,,Drama,-32.415527,61.08849
5486,26313,California Split (1974),Comedy|Drama,0.0,5000000.0,108.0,1974-08-07,6.597,134.0,4.0,1.0,,,Comedy,-33.652065,58.501305
5487,26317,Emmanuelle (1974),Drama|Romance,500000.0,20200000.0,90.0,1974-06-25,5.958,802.0,3.5,1.0,,,Drama,-77.693756,22.323803
5488,26322,Gone in 60 Seconds (1974),Action|Crime|Drama,1000000.0,40000000.0,105.0,1974-07-28,6.2,181.0,3.125,4.0,0.8539125638299665,,Action,-1.0995297,-14.404832
5489,26326,"Holy Mountain, The (Montaña sagrada, La) (1973)",Drama,750000.0,96262.0,114.0,1973-11-29,7.531,992.0,4.5,2.0,0.7071067811865476,,Drama,18.225424,35.796375
5490,26340,"Twelve Tasks of Asterix, The (Les douze travaux d'Astérix) (1976)",Action|Adventure|Animation|Children|Comedy|Fantasy,0.0,0.0,82.0,1976-06-26,7.332,1317.0,3.6666666666666665,3.0,0.5773502691896258,,Action,-5.8743563,16.700487
5491,26344,French Connection II (1975),Action|Crime|Drama|Thriller,4300000.0,12500000.0,119.0,1975-05-18,6.809,452.0,3.0,1.0,,,Action,-55.711845,-3.5946128
5492,26347,"Irony of Fate, or Enjoy Your Bath! (Ironiya sudby, ili S legkim parom!) (1975)",Comedy|Drama|Romance,0.0,0.0,192.0,1975-12-31,7.275,255.0,4.0,1.0,,,Comedy,30.083565,53.890255
5493,26350,"Passenger, The (Professione: reporter) (1975)",Drama,0.0,768744.0,126.0,1975-02-28,7.2,528.0,5.0,1.0,,,Drama,15.217552,76.29456
5494,26357,Trilogy of Terror (1975),Horror|Thriller,0.0,0.0,72.0,1975-03-04,6.2,180.0,4.0,1.0,,,Horror,-50.617138,67.251854
5495,26359,1900 (Novecento) (1976),Drama|War,9000000.0,0.0,325.0,1976-08-28,7.796,666.0,4.5,1.0,,,Drama,34.417416,53.109398
5496,26365,Futureworld (1976),Sci-Fi|Thriller,2500000.0,4200000.0,107.0,1976-07-14,5.89,350.0,2.5,1.0,,,Sci-Fi,-55.081226,-33.63348
5497,26366,Harlan County U.S.A. (1976),Documentary,0.0,0.0,105.0,1977-01-23,7.5,110.0,5.0,1.0,,,Documentary,13.302365,72.38884
5498,26375,Silver Streak (1976),Action|Comedy|Crime,6500000.0,51100000.0,113.0,1976-12-03,6.701,354.0,3.6666666666666665,3.0,0.5773502691896257,,Action,21.429369,17.684172
5499,26386,High Anxiety (1977),Comedy|Thriller,4015000.0,31063038.0,94.0,1977-12-25,6.453,386.0,3.5,1.0,,,Comedy,-73.442894,27.145227
5500,26391,"New York, New York (1977)",Drama|Musical|Romance,14000000.0,16400000.0,162.0,1977-06-21,6.5,490.0,2.5,1.0,,,Drama,-49.322315,2.4446094
5501,26394,"Turning Point, The (1977)",Drama|Romance,0.0,0.0,119.0,1977-11-14,6.5,65.0,4.0,1.0,,,Drama,-29.897411,52.151577
5502,26399,Five Deadly Venoms (1978),Action,0.0,0.0,97.0,1978-08-12,6.7,158.0,3.5,1.0,,,Action,-69.35545,30.438915
5503,26401,Last Hurrah for Chivalry (Hao xia) (1979),Action|Drama,0.0,0.0,106.0,1979-11-22,7.03,50.0,5.0,1.0,,,Action,10.911738,73.41345
5504,26409,"Clonus Horror, The (1979)",Horror|Sci-Fi,257000.0,0.0,90.0,1979-08-01,4.37,46.0,2.75,2.0,2.4748737341529163,,Horror,20.390951,-60.16132
5505,26413,Snake in the Eagle's Shadow (Se ying diu sau) (1978),Action|Comedy,92.0,0.0,98.0,1978-03-01,7.3,343.0,3.25,2.0,0.3535533905932738,,Action,-29.28271,-0.61157024
5506,26422,Hair (1979),Comedy|Drama|Musical,11000000.0,15313606.0,121.0,1979-03-15,7.3,717.0,3.1666666666666665,3.0,0.2886751345948129,,Comedy,-31.422846,-6.527938
5507,26429,Love at First Bite (1979),Comedy|Horror|Romance,0.0,43885000.0,96.0,1979-04-26,5.954,108.0,4.0,1.0,,,Comedy,-46.834972,58.703686
5508,26444,"Hitch Hikers Guide to the Galaxy, The (1981)",Adventure|Comedy|Sci-Fi,0.0,0.0,199.0,1981-02-09,7.211,152.0,4.0,2.0,0.7071067811865476,,Adventure,32.863476,49.921932
5509,26453,Smiley's People (1982),Drama|Mystery,,,,,,,4.0,1.0,,,Drama,-64.82676,-75.804504
5510,26464,Blue Thunder (1983),Action|Crime|Drama,22000000.0,42313354.0,110.0,1983-02-05,6.199,526.0,3.0,1.0,,,Action,-46.09322,-12.368889
5511,26467,"Day After, The (1983)",Drama|Sci-Fi,0.0,0.0,130.0,1983-12-10,6.8,424.0,3.0,1.0,,,Drama,-53.141678,-0.20997688
5512,26471,Eddie Murphy Delirious (1983),Comedy|Documentary,0.0,0.0,69.0,1983-10-15,7.621,340.0,4.375,4.0,0.7499999999999999,,Comedy,-4.3510976,28.850382
5513,26472,"Norte, El (1984)",Adventure|Drama,800000.0,0.0,140.0,1983-10-11,7.117,77.0,3.5,1.0,,,Adventure,-54.167698,30.103819
5514,26492,Twilight Zone: The Movie (1983),Fantasy|Horror|Sci-Fi|Thriller,10000000.0,29450920.0,101.0,1983-06-24,6.5,776.0,3.0,3.0,1.0,,Fantasy,12.89752,-11.901918
5515,26498,Boy Meets Girl (1984),Drama,0.0,0.0,100.0,1984-11-21,6.7,119.0,3.0,1.0,,,Drama,-64.666435,-8.067108
5516,26504,Cloak & Dagger (1984),Action|Adventure|Children|Crime|Mystery|Thriller,0.0,9700000.0,101.0,1984-06-01,6.345,153.0,3.25,2.0,0.3535533905932738,,Action,-25.671257,-4.3410115
5517,26510,"Ewok Adventure, The (a.k.a. Caravan of Courage: An Ewok Adventure) (1984)",Adventure|Children|Fantasy|Sci-Fi,3000000.0,0.0,96.0,1984-12-21,5.872,407.0,2.25,2.0,1.0606601717798212,,Adventure,5.6306953,-44.219044
5518,26523,"Silent Night, Deadly Night (1984)",Horror|Thriller,1065000.0,2491460.0,79.0,1984-11-09,5.927,429.0,3.5,1.0,,,Horror,-79.935295,27.367687
5519,26524,"Times of Harvey Milk, The (1984)",Documentary,0.0,0.0,90.0,1984-10-07,7.216,116.0,4.5,2.0,0.0,,Documentary,-3.47711,94.87099
5520,26527,What Have I Done to Deserve This? (¿Qué he hecho yo para merecer esto!!) (1984),Comedy|Drama,0.0,706685.0,101.0,1984-10-25,7.1,261.0,4.0,1.0,,,Comedy,-28.16772,66.681915
5521,26528,Anne of Green Gables (1985),Children|Drama,0.0,0.0,199.0,1985-12-01,8.08,250.0,4.5,3.0,0.5,,Children,31.913921,51.132954
5522,26539,Death of a Salesman (1985),Drama,0.0,0.0,130.0,1985-08-16,6.903,176.0,3.0,1.0,,,Drama,-52.942307,-0.31171513
5523,26542,Ewoks: The Battle for Endor (1985),Adventure|Children|Fantasy|Sci-Fi,5000000.0,0.0,94.0,1985-11-24,5.423,339.0,3.0,2.0,0.7071067811865476,,Adventure,-3.092946,-28.262136
5524,26547,Police Story (Ging chaat goo si) (1985),Action|Comedy|Crime|Thriller,500000.0,18724000.0,100.0,1985-12-14,7.523,996.0,4.25,2.0,1.0606601717798212,,Action,4.822071,22.744516
5525,26554,"Quiet Earth, The (1985)",Drama|Mystery|Sci-Fi,1000000.0,0.0,91.0,1985-09-08,6.606,599.0,4.25,2.0,0.3535533905932738,,Drama,-2.6917527,43.79894
5526,26555,Spies Like Us (1985),Comedy,22000000.0,60088980.0,102.0,1985-12-06,6.181,680.0,2.75,2.0,1.0606601717798212,,Comedy,14.90486,-24.706541
5527,26562,White Nights (1985),Drama,0.0,42160849.0,136.0,1985-11-22,6.743,140.0,3.0,1.0,,,Drama,-52.12814,0.47616923
5528,26564,'Round Midnight (1986),Drama|Musical,3000000.0,10000000.0,126.0,1986-09-23,7.1,102.0,3.5,2.0,0.0,,Drama,-56.31236,29.85453
5529,26567,Club Paradise (1986),Comedy,15000000.0,12308521.0,91.0,1986-07-11,5.043,93.0,2.0,1.0,,,Comedy,-47.678806,-56.74618
5530,26578,"Sacrifice, The (Offret - Sacraficatio) (1986)",Drama,0.0,1095380.0,149.0,1986-05-09,7.7,596.0,4.166666666666667,3.0,0.2886751345948129,,Drama,19.23696,46.46422
5531,26585,"Better Tomorrow, A (Ying hung boon sik) (1986)",Crime|Drama|Thriller,0.0,4999517.0,95.0,1986-08-02,7.4,588.0,3.8333333333333335,3.0,0.7637626158259733,,Crime,2.761678,26.325346
